,Dataset,Start age,End age,sex,tissue,subtissue,cell_ontology_class,Gene,dExpression,Expression at start age,Expression at end age,Max expression std. dev,Confidence (p-value)
1273,droplet,3m,18m,female,Spleen,nan,T cell,Satb1,2.5310873985290527,0.0002972413203679025,0.0001174362187157385,0.0003245246480219066,2.8069254399870602e-30
1274,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Parp1,2.530241012573242,0.00010013041173806414,3.9573467802256346e-05,0.0001450090785510838,2.0526644365762816e-16
1275,droplet,3m,18m,female,Marrow,nan,granulocyte,Tmed9,2.5283849239349365,3.0850122129777446e-05,7.800098683219403e-05,0.0001396289881085977,9.881831934117565e-07
1276,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Fhl2,2.526339530944824,0.0003108437522314489,0.00012304115807637572,0.0002332509175175801,1.1546431019120865e-29
1277,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Cdkn1a,2.5244946479797363,0.0003058036381844431,0.0007719996501691639,0.0007360686431638896,1.136432986185535e-30
1278,droplet,3m,18m,female,Marrow,nan,granulocyte,Lyz1,2.5243401527404785,0.004124468192458153,0.010411560535430908,0.0038894310127943754,6.95607168993179e-189
1279,droplet,3m,18m,female,Marrow,nan,naive B cell,Rps28,2.523893356323242,0.0016239668475463986,0.004098718985915184,0.0018740417435765266,3.603548170273226e-07
1280,droplet,3m,18m,female,Mammary_Gland,nan,endothelial cell,Atp5k,2.5234243869781494,8.315666491398588e-05,0.00020983954891562462,0.00022566167172044516,1.3455916164554803e-06
1281,droplet,3m,18m,female,Marrow,nan,promonocyte,Scaf11,2.5232317447662354,0.00016412002150900662,6.504357588710263e-05,0.00010926640970865265,5.724816137449894e-25
1282,droplet,3m,18m,female,Marrow,nan,promonocyte,Nsd1,2.521517515182495,5.4234638810157776e-05,2.150872751371935e-05,5.615950431092642e-05,2.6505266270127846e-07
1283,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Crabp2,2.5215113162994385,0.00010123567335540429,4.0148806874640286e-05,0.00017644169565755874,1.938424763128269e-06
1284,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Fam174b,2.51830792427063,1.7331758499494754e-05,4.364670894574374e-05,8.704906940693036e-05,7.911314148147008e-09
1285,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Aldh3a2,2.5153491497039795,1.991235330933705e-05,5.008652442484163e-05,0.00010215800284640864,2.5625199886076617e-08
1286,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Cdk19,2.513749599456787,4.6906399802537635e-05,0.00011791094584623352,0.0001638059038668871,1.9026460589569706e-23
1287,droplet,3m,18m,female,Mammary_Gland,nan,T cell,Ssbp4,2.513478994369507,3.387159449630417e-05,8.513554348610342e-05,0.00015883406740613282,2.4107705799498534e-06
1288,droplet,3m,18m,male,Kidney,nan,macrophage,Rn45s,2.511265277862549,0.0011636011768132448,0.00046335256774909794,0.0006590678822249174,2.8402420390858976e-10
1289,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,1110038B12Rik,2.5107421875,0.0001834210124798119,7.305449980776757e-05,0.000162164491484873,3.166581745080528e-21
1290,droplet,3m,18m,female,Marrow,nan,granulocyte,1110002B05Rik,2.510584831237793,3.11393741867505e-05,7.817803998477757e-05,0.00014458720397669822,6.653408565431584e-06
1291,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Tob1,2.510244607925415,4.400935358717106e-05,0.00011047424777643755,0.00016728887567296624,1.7398654732217788e-16
1292,droplet,3m,18m,female,Marrow,nan,monocyte,Tpr,2.5075342655181885,0.000264776375843212,0.00010559232759987935,0.00021981712779961526,9.594530368538125e-27
1293,droplet,3m,18m,female,Marrow,nan,granulocyte,Klf6,2.5073306560516357,0.00016101171786431223,6.421638681786135e-05,0.0002335999597562477,1.1304679711638835e-13
1294,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Lsm1,2.506906747817993,9.675323963165283e-05,3.859466960420832e-05,0.0001076789412763901,1.0577563743728085e-10
1295,droplet,3m,18m,female,Marrow,nan,monocyte,Ifi203,2.5062594413757324,0.000345991225913167,0.00013805084745399654,0.00039576005656272173,1.4821479037626266e-16
1296,droplet,3m,18m,female,Mammary_Gland,nan,T cell,Galnt6,2.5060369968414307,7.252430805237964e-05,2.8939837648067623e-05,0.0001382383197778836,1.4662711384283821e-09
1297,droplet,3m,18m,female,Marrow,nan,monocyte,Macf1,2.505990505218506,0.00011435573833296075,4.563295078696683e-05,0.0001283400197280571,5.681988537812493e-12
1298,droplet,3m,18m,female,Marrow,nan,macrophage,Pcm1,2.504335880279541,8.065606380114332e-05,3.220656799385324e-05,5.399392102845013e-05,8.156482163795385e-08
1299,droplet,3m,18m,female,Mammary_Gland,nan,T cell,Crip1,2.5037689208984375,0.000829930417239666,0.002077953889966011,0.0023411260917782784,8.932780914281943e-23
1300,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Prelp,2.5032639503479004,0.00010121468949364498,0.00025336709222756326,0.00028254729113541543,4.151382638998289e-21
1301,droplet,3m,18m,female,Marrow,nan,promonocyte,Rpl34-ps1,2.502291440963745,3.666573320515454e-05,9.174834849545732e-05,8.720248297322541e-05,1.1236660100192267e-13
1302,droplet,3m,18m,female,Marrow,nan,granulocyte,Cd81,2.4984359741210938,7.554550393251702e-05,0.00018874560191761702,0.00023006413539405912,1.9380399507598374e-18
1303,droplet,3m,18m,female,Marrow,nan,macrophage,Ddx46,2.4967336654663086,0.00011222133616684005,4.494726090342738e-05,6.781402771594003e-05,1.288503533464787e-10
1304,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Dhx9,2.495772361755371,6.990554538788274e-05,2.8009582820232026e-05,0.00010714930976973847,3.033438596255668e-12
1305,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Med13,2.495443820953369,4.5798402425134555e-05,1.835280636441894e-05,8.766753308009356e-05,6.578000785649672e-07
1306,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Ppp1r15a,2.495110511779785,0.00023812272411305457,9.543573833070695e-05,0.0003687620919663459,5.165201184886344e-10
1307,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Cep110,2.495033025741577,0.00010695456876419485,4.2866995499935e-05,0.00013661774573847651,2.4776681516978816e-20
1308,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Hspg2,2.493920087814331,7.232240022858605e-05,2.8999484129599296e-05,0.000101652585726697,5.462276357783726e-06
1309,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Mier1,2.493553876876831,8.689147944096476e-05,3.484644184936769e-05,0.00012282290845178068,2.3212116522258273e-15
1310,droplet,3m,18m,female,Spleen,nan,T cell,Actn1,2.491863489151001,0.0001875624293461442,7.526994886575267e-05,0.00024920818395912647,2.6036916937861498e-20
1311,droplet,3m,18m,female,Marrow,nan,precursor B cell,Tpt1,2.4912521839141846,0.0033518134150654078,0.00134543317835778,0.0009316756622865796,6.864757976507236e-115
1312,droplet,3m,18m,male,Kidney,nan,lymphocyte,Rps4x,2.4908907413482666,0.004761162213981152,0.0019114295719191432,0.0017980901757255197,1.0710099255566654e-11
1313,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Usp8,2.4906020164489746,3.7696554500143975e-05,1.5135517969611101e-05,7.101106166373938e-05,1.8336328166715545e-06
1314,droplet,3m,18m,female,Mammary_Gland,nan,B cell,Hsp90aa1,2.490468978881836,0.0008418519864790142,0.00033802949474193156,0.0013065276434645057,2.0073587233455463e-14
1315,droplet,3m,18m,female,Mammary_Gland,nan,stromal cell,Mapk6,2.4866151809692383,7.509207352995872e-05,3.0198507374734618e-05,0.0001303518220083788,1.0380028316631165e-06
1316,droplet,3m,18m,female,Mammary_Gland,nan,T cell,Gm9320,2.484665632247925,0.00041782885091379285,0.00016816300922073424,0.0003225096734240651,3.12514248031592e-79
1317,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Pyhin1,2.481945276260376,0.00022095693566370755,8.902570698410273e-05,0.0003287562576588243,5.965097571540778e-16
1318,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Mrpl17,2.481328010559082,0.00015585139044560492,6.280966772465035e-05,0.00013152211613487452,6.608083334313685e-20
1319,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Tpt1,2.481017589569092,0.0034614442847669125,0.0013951711589470506,0.0016468360554426908,2.5107433398884464e-197
1320,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Ablim1,2.48095440864563,7.036077295197174e-05,2.8360364012769423e-05,0.00014239837764762342,1.856142639718499e-06
1321,droplet,3m,18m,female,Marrow,nan,macrophage,Rps28,2.4805076122283936,0.002862976398319006,0.00710163451731205,0.0012932439567521214,6.003208997290227e-200
1322,droplet,3m,18m,female,Mammary_Gland,nan,stromal cell,Zfp36,2.4799270629882812,0.0006220698123797774,0.0015426877653226256,0.0016599816735833883,1.1083785067252029e-25
1323,droplet,3m,18m,female,Mammary_Gland,nan,T cell,Stat5a,2.4781079292297363,6.265503179747611e-05,2.5283414288423955e-05,0.00013862659398000687,3.0636144802867158e-06
1324,droplet,3m,18m,female,Marrow,nan,promonocyte,Top2b,2.4778220653533936,9.173070429824293e-05,3.702069807332009e-05,7.876224117353559e-05,2.1304704458982258e-13
1325,droplet,3m,18m,female,Lung,nan,bronchial smooth muscle cell,Cd74,2.476865530014038,0.002593403682112694,0.006423512008041143,0.004953671246767044,1.3009040630628094e-15
1326,droplet,3m,18m,female,Mammary_Gland,nan,stromal cell,Cbx3,2.476349353790283,6.479977309936658e-05,0.00016046687960624695,0.00024345146084669977,5.2604038721121714e-12
1327,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Gadd45a,2.47611665725708,0.0003016816626768559,0.00012183660874143243,0.00040738002280704677,4.834179302234659e-14
1328,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Mphosph10,2.475990056991577,4.166294093010947e-05,1.6826777937239967e-05,8.303295180667192e-05,3.6085651369835296e-06
1329,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Sod2,2.4738316535949707,0.00036274336162023246,0.00014663219917565584,0.0004139136872254312,9.790968920993895e-15
1330,droplet,3m,18m,female,Mammary_Gland,nan,luminal epithelial cell of mammary gland,Rnf10,2.4729461669921875,5.1964791055070236e-05,0.0001285061298403889,0.00014081319386605173,2.5502067854529187e-38
1331,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Zc3h13,2.472231388092041,6.693332397844642e-05,2.7074051104136743e-05,0.00010636268416419625,1.447565139392281e-11
1332,droplet,3m,18m,female,Kidney,nan,kidney proximal convoluted tubule epithelial cell,Id3,2.4711039066314697,0.0001426303933840245,5.771930227638222e-05,0.00021668721456080675,4.943897885197559e-10
1333,droplet,3m,18m,female,Heart_and_Aorta,nan,fibroblast of cardiac tissue,Gm9320,2.470263719558716,0.00018429594638291746,7.460577762685716e-05,0.0001841000485001132,1.203996761419271e-09
1334,droplet,3m,18m,female,Mammary_Gland,nan,stromal cell,Gpx3,2.4702329635620117,0.0009651558939367533,0.0023841599468141794,0.00265391543507576,4.877646980202465e-23
1335,droplet,3m,18m,female,Spleen,nan,T cell,1110034G24Rik,2.4688332080841064,5.067174060968682e-05,0.0001251000794582069,0.00024973502149805427,1.9290827382928766e-06
1336,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Thbs1,2.4674274921417236,0.0005212652613408864,0.0012861841823905706,0.0013257440878078341,4.542560687546975e-20
1337,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Eea1,2.4669644832611084,4.250653728377074e-05,1.723029708955437e-05,8.15090534160845e-05,3.2406634416394735e-06
1338,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Dpp4,2.464010715484619,7.998359069461003e-05,3.24607317452319e-05,0.00014351424761116505,2.3119132859682577e-09
1339,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Erf,2.4623708724975586,5.693314233212732e-05,0.00014019051741342992,0.00022924348013475537,4.644007498125765e-08
1340,droplet,3m,18m,female,Marrow,nan,macrophage,Tpr,2.4620361328125,0.00022449456446338445,9.118248271988705e-05,0.00011616478150244802,4.3874278032986357e-16
1341,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Bnip3l,2.461409091949463,3.883954559569247e-05,9.560000762576237e-05,0.00015124589845072478,2.4651849219979574e-08
1342,droplet,3m,18m,male,Kidney,nan,epithelial cell of proximal tubule,Hsd3b4,2.460352897644043,0.00046679557999596,0.0011484818533062935,0.0005390162696130574,3.5687855021511635e-63
1343,droplet,3m,18m,female,Spleen,nan,B cell,S100a9,2.460277557373047,1.0578890396573115e-05,2.6027009880635887e-05,0.00010320433648303151,2.1146493890774223e-08
1344,droplet,3m,18m,female,Marrow,nan,hematopoietic precursor cell,Smarca5,2.4592931270599365,0.00017073423077818006,6.942410982446745e-05,0.00016866516671143472,2.7029343988130716e-11
1345,droplet,3m,18m,female,Marrow,nan,promonocyte,2610101N10Rik,2.45806884765625,0.000108183769043535,4.401169280754402e-05,8.613197860540822e-05,6.84464499506782e-15
1346,droplet,3m,18m,female,Marrow,nan,megakaryocyte-erythroid progenitor cell,Pak2,2.4574553966522217,8.528000762453303e-05,3.470256706350483e-05,6.557540473295376e-05,9.73001883735487e-07
1347,droplet,3m,18m,female,Mammary_Gland,nan,stromal cell,Snhg12,2.4550535678863525,0.00015766399155836552,6.422018486773595e-05,0.00022135741892270744,2.6621144466531524e-13
1348,droplet,3m,18m,female,Marrow,nan,monocyte,Nipbl,2.4548277854919434,0.00011964727309532464,4.873957732343115e-05,0.00013797414430882782,3.6776497210895724e-13
1349,droplet,3m,18m,female,Marrow,nan,promonocyte,Smc1a,2.454381227493286,0.0002246661315439269,9.153677092399448e-05,0.00013673053763341159,1.4989738725138778e-30
1350,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Rgs2,2.4543497562408447,0.00026465411065146327,0.00010783064499264583,0.0003830839996226132,3.913953640406267e-18
1351,droplet,3m,18m,male,Kidney,nan,epithelial cell of proximal tubule,Hao2,2.4537250995635986,0.0002919222752097994,0.0007162970141507685,0.0005177764687687159,5.2467655302017865e-30
1352,droplet,3m,18m,female,Marrow,nan,granulocyte,Adprh,2.4529130458831787,3.588737308746204e-05,8.802860975265503e-05,0.00015721525414846838,2.185987770203223e-06
1353,droplet,3m,18m,female,Mammary_Gland,nan,stromal cell,Smad7,2.4517436027526855,0.00012689369032159448,5.175650949240662e-05,0.00019982003141194582,4.428189169931444e-09
1354,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Atf4,2.4506616592407227,0.00020869076251983643,8.515690569765866e-05,0.00018924172036349773,1.7994252280957477e-41
1355,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Phlda1,2.4483418464660645,0.00047043728409335017,0.0011517913080751896,0.001316118985414505,4.047096098804278e-19
1356,droplet,3m,18m,female,Marrow,nan,hematopoietic precursor cell,Tpt1,2.4476046562194824,0.005458739120513201,0.002230237238109112,0.001977690029889345,1.8879710947040584e-130
1357,droplet,3m,18m,female,Spleen,nan,T cell,Rras2,2.4470717906951904,5.6279412092408165e-05,2.2998674467089586e-05,0.00012335585779510438,9.29909459669022e-06
1358,droplet,3m,18m,female,Lung,nan,"CD8-positive, alpha-beta T cell",Gm9320,2.4451425075531006,0.0009646418038755655,0.0003945135395042598,0.0005273763090372086,8.19218387398709e-09
1359,droplet,3m,18m,female,Kidney,nan,kidney proximal convoluted tubule epithelial cell,Cyp4b1,2.445140838623047,0.00019465145305730402,0.00047595021896995604,0.0005658973823301494,2.8477025729885845e-30
1360,droplet,3m,18m,female,Marrow,nan,macrophage,Hp1bp3,2.444242000579834,0.00017668456712272018,7.228603499243036e-05,0.00011442229151725769,8.735400511578287e-11
1361,droplet,3m,18m,female,Marrow,nan,granulocyte,Rps15a-ps4,2.4427740573883057,6.0792826843680814e-05,0.00014850313891656697,0.00020978983957320452,2.5566782847295215e-12
1362,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Chd1,2.4426424503326416,7.920047937659547e-05,3.242409729864448e-05,0.00011528303002705798,9.449875363102115e-14
1363,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Tsc22d1,2.4422686100006104,0.0003227806882932782,0.000788317178376019,0.0012372499331831932,2.3129308359182134e-09
1364,droplet,3m,18m,female,Spleen,nan,B cell,Gm6377,2.4421772956848145,3.0168715966283344e-05,7.367735815932974e-05,0.0001558852818561718,9.75193925313296e-41
1365,droplet,3m,18m,female,Mammary_Gland,nan,B cell,Gm9320,2.442176580429077,0.0003864092577714473,0.00015822330897208303,0.000318553444230929,5.151883282269407e-33
1366,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Myo1e,2.441725730895996,0.00010727599874371663,4.3934498535236344e-05,0.00013116447371430695,1.4922647231627897e-08
1367,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Tcof1,2.4411027431488037,6.260278314584866e-05,2.564528585935477e-05,0.00011457471555331722,1.6293959923144575e-08
1368,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Marcksl1,2.440568447113037,0.0004248169716447592,0.0010367948561906815,0.0011178399436175823,2.2984344350806104e-23
1369,droplet,3m,18m,female,Marrow,nan,naive T cell,Atp5k,2.4403600692749023,0.0002186564524890855,0.0005336004542186856,0.00019183539552614093,4.630063198105579e-76
1370,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Fxc1,2.439359188079834,8.354456804227084e-05,3.4248572774231434e-05,9.832791693042964e-05,1.355292307328558e-08
1371,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Setd2,2.439190626144409,5.146265175426379e-05,2.1098247088957578e-05,9.615499584469944e-05,2.3664869651561055e-07
1372,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Smc1a,2.438959836959839,0.0002718269533943385,0.00011145200551254675,0.00027154776034876704,1.9708972508975726e-37
1373,droplet,3m,18m,female,Spleen,nan,T cell,Sh2d1a,2.435628890991211,0.00010985795961460099,0.00026757322484627366,0.00039924055454321206,4.7432232263756447e-14
1374,droplet,3m,18m,female,Marrow,nan,proerythroblast,Malat1,2.4336907863616943,0.009805071167647839,0.00402888935059309,0.005526063498109579,2.079023924755016e-12
1375,droplet,3m,18m,female,Marrow,nan,granulocytopoietic cell,Spnb2,2.433490753173828,9.35426724026911e-05,3.843970625894144e-05,0.0001324350741924718,7.509805431934604e-16
1376,droplet,3m,18m,female,Marrow,nan,granulocyte,Wnk1,2.432039260864258,0.00011994056694675237,4.93168699904345e-05,0.0001726458576740697,2.3108180663808333e-11
1377,droplet,3m,18m,female,Mammary_Gland,nan,basal cell,Mcfd2,2.431501626968384,7.990773883648217e-05,3.2863536034710705e-05,9.690464503364637e-05,6.584323497343115e-08
1378,droplet,3m,18m,female,Mammary_Gland,nan,endothelial cell,Isg15,2.4313385486602783,0.0012089333031326532,0.0004972295137122273,0.001466400339268148,4.108852893969943e-06
